RoadClass	RoadLengthKm	AADFPedalCycles	AADFTwoWheeledMotorVehicles	AADFCarsAndTaxis	AADFBusesAndCoaches	AADFLGVs	AADFTwoRigidAxleHGVs	AADFThreeRigidAxleHGVs	AADFFourOrMoreRigidAxleHGVs	AADFThreeOrFourArticulatedAxleHGVs	AADFFiveArticulatedAxleHGVs	AADFSixArticulatedAxleHGVs	AADFAllHGVs	AADFAllMotorVehicles	AADF	RoadID	Year	geometry	SRefLatitude	SRefLongitude	LocalAuthority	EstimationMethod	EstimationMethodDetailed
discrete	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	string	discrete	string	continuous	continuous	discrete	discrete	discrete
																meta	meta	meta	meta	meta	meta	meta	meta
PA	1.7	862.0	115.0	16194.0	384.0	1393.0	144.0	22.0	25.0	9.0	4.0	1.0	205.0	18291.0	19153.0	56493	2011	LINESTRING (386055 395254, 385002 396540)	53.46054352	-2.221661346	Manchester	Estimated	Estimated using previous year's AADF on this link
PA	1.8	276.0	210.0	22890.0	382.0	2582.0	244.0	26.0	38.0	19.0	38.0	27.0	392.0	26456.0	26732.0	56499	2011	LINESTRING (381280 396340, 380122 395060)	53.46104785	-2.288506292	Trafford	Estimated	Estimated using previous year's AADF on this link
PA	0.7	56.0	120.0	25169.0	433.0	4227.0	516.0	74.0	164.0	53.0	116.0	101.0	1024.0	30973.0	31029.0	56505	2011	LINESTRING (391450 404390, 392010 404800)	53.53780272	-2.12670543	Oldham	Counted	Manual count
PA	0.4	64.0	84.0	13518.0	285.0	2548.0	432.0	131.0	204.0	24.0	21.0	34.0	846.0	17281.0	17345.0	56511	2011	LINESTRING (382986 400625, 383311 400770)	53.50309289	-2.254222066	Salford	Estimated	Estimated using previous year's AADF on this link
PA	2.3	47.0	60.0	12542.0	185.0	1644.0	191.0	47.0	22.0	18.0	24.0	36.0	338.0	14769.0	14816.0	56527	2011	LINESTRING (357670 408666, 356130 410194)	53.58475991	-2.660927115	Wigan	Estimated	Estimated using previous year's AADF on this link
PA	0.2	125.0	121.0	13703.0	703.0	3460.0	336.0	47.0	24.0	2.0	2.0	11.0	422.0	18409.0	18534.0	56529	2011	LINESTRING (384011 397736, 384155 397890)	53.47668401	-2.241633844	Manchester	Estimated	Estimated using previous year's AADF on this link
PA	1.3	248.0	40.0	8311.0	231.0	1478.0	151.0	10.0	13.0	15.0	9.0	9.0	207.0	10267.0	10515.0	56535	2011	LINESTRING (380520 398250, 380510 399520)	53.4873505	-2.294894028	Salford	Estimated	Estimated using previous year's AADF on this link
PA	0.9	0.0	100.0	28245.0	121.0	4354.0	512.0	83.0	59.0	70.0	111.0	96.0	931.0	33751.0	33751.0	56547	2011	LINESTRING (391722 405693, 392010 404800)	53.54517537	-2.124614727	Oldham	Counted	Manual count
PA	3.7	186.0	172.0	26648.0	459.0	3491.0	366.0	59.0	50.0	21.0	55.0	49.0	600.0	31370.0	31556.0	56555	2011	LINESTRING (376800 388230, 378027 391473)	53.40550149	-2.348101514	Trafford	Estimated	Estimated using previous year's AADF on this link
PA	2.3	279.0	213.0	22315.0	324.0	3182.0	280.0	84.0	53.0	10.0	50.0	26.0	503.0	26537.0	26816.0	56566	2011	LINESTRING (379161 393419, 378027 391473)	53.42434865	-2.326510599	Trafford	Estimated	Estimated using previous year's AADF on this link
PA	1.3	95.0	233.0	18218.0	636.0	2275.0	344.0	62.0	56.0	53.0	77.0	61.0	653.0	22015.0	22110.0	56582	2011	LINESTRING (385777 396921, 387054 396528)	53.46579837	-2.198039799	Manchester	Estimated	Estimated using previous year's AADF on this link
PA	4.5	147.0	76.0	17463.0	232.0	2418.0	358.0	140.0	53.0	9.0	25.0	30.0	615.0	20804.0	20951.0	56584	2011	LINESTRING (375742 409075, 379653 410948)	53.58614482	-2.32494762	Bury	Estimated	Estimated using previous year's AADF on this link
PA	0.8	326.0	114.0	14325.0	160.0	2358.0	401.0	96.0	49.0	28.0	21.0	36.0	631.0	17588.0	17914.0	56586	2011	LINESTRING (393298 395517, 392551 395492)	53.45620733	-2.106884415	Tameside	Estimated	Estimated using previous year's AADF on this link
PA	1.6	98.0	107.0	13114.0	221.0	2871.0	341.0	72.0	25.0	32.0	22.0	19.0	511.0	16824.0	16922.0	56593	2011	LINESTRING (373660 409410, 375290 409220)	53.57969368	-2.379059398	Bolton	Estimated	Estimated using previous year's AADF on this link
PA	0.5	30.0	119.0	22207.0	130.0	2745.0	295.0	46.0	32.0	45.0	76.0	49.0	543.0	25744.0	25774.0	56600	2011	LINESTRING (389318 413128, 389488 413611)	53.61703723	-2.161711676	Rochdale	Counted	Manual count
PA	2.7	77.0	87.0	15048.0	356.0	2493.0	209.0	35.0	163.0	28.0	13.0	21.0	469.0	18453.0	18530.0	56615	2011	LINESTRING (394180 405630, 396580 405730)	53.54943998	-2.077221147	Oldham	Estimated	Estimated using previous year's AADF on this link
PA	3.1	181.0	27.0	11601.0	93.0	1408.0	60.0	11.0	3.0	2.0	2.0	1.0	79.0	13208.0	13389.0	56825	2011	LINESTRING (378430 386640, 376980 388300)	53.37920184	-2.335184379	Trafford	Estimated	Estimated using previous year's AADF on this link
PA	1.7	178.0	64.0	12330.0	232.0	2515.0	357.0	60.0	42.0	30.0	42.0	50.0	581.0	15722.0	15900.0	56844	2011	LINESTRING (373670 403080, 373580 404730)	53.53198531	-2.400508467	Salford	Estimated	Estimated using previous year's AADF on this link
PA	2.8	69.0	73.0	13981.0	301.0	2543.0	198.0	20.0	9.0	11.0	25.0	24.0	287.0	17185.0	17254.0	56846	2011	LINESTRING (371365 408649, 369300 406790)	53.5614544	-2.454381587	Bolton	Estimated	Estimated using previous year's AADF on this link
PA	5.0	66.0	48.0	10151.0	208.0	1869.0	190.0	47.0	195.0	118.0	75.0	38.0	663.0	12939.0	13005.0	56868	2011	LINESTRING (392152 407183, 394080 411190)	53.58655386	-2.088482489	Oldham	Estimated	Estimated using previous year's AADF on this link
PA	1.3	26.0	68.0	4618.0	28.0	747.0	73.0	4.0	55.0	1.0	9.0	3.0	145.0	5606.0	5632.0	56923	2011	LINESTRING (370650 412890, 369690 413820)	53.61651481	-2.454972945	Bolton	Counted	Manual count
PA	0.6	56.0	40.0	6454.0	183.0	1340.0	104.0	15.0	5.0	6.0	11.0	10.0	151.0	8168.0	8224.0	57060	2011	LINESTRING (393530 399320, 393610 398760)	53.4862819	-2.097315221	Tameside	Estimated	Estimated using previous year's AADF on this link
PA	1.4	97.0	127.0	20334.0	298.0	2570.0	337.0	39.0	20.0	19.0	47.0	24.0	486.0	23815.0	23912.0	57061	2011	LINESTRING (371455 411700, 371621 410302)	53.59479562	-2.431637822	Bolton	Counted	Manual count
PA	0.5	36.0	72.0	10869.0	69.0	2926.0	351.0	64.0	146.0	12.0	37.0	67.0	677.0	14613.0	14649.0	57197	2011	LINESTRING (362100 396550, 362393 396914)	53.46522737	-2.570843963	Wigan	Estimated	Estimated using previous year's AADF on this link
PA	1.4	433.0	97.0	14650.0	300.0	2354.0	275.0	40.0	26.0	4.0	6.0	10.0	361.0	17762.0	18195.0	57228	2011	LINESTRING (385630 388570, 386770 389020)	53.39509016	-2.205981898	Stockport	Estimated	Estimated using previous year's AADF on this link
PA	0.8	0.0	219.0	26920.0	46.0	4167.0	1676.0	245.0	267.0	102.0	340.0	954.0	3584.0	34936.0	34936.0	57252	2011	LINESTRING (360310 397090, 359550 397250)	53.46973814	-2.604046684	Wigan	Estimated	Estimated using previous year's AADF on this link
PA	2.8	186.0	149.0	13275.0	306.0	2386.0	233.0	36.0	19.0	21.0	17.0	40.0	366.0	16482.0	16668.0	57295	2011	LINESTRING (364070 403060, 361580 404290)	53.52721154	-2.559609461	Wigan	Estimated	Estimated using previous year's AADF on this link
PA	3.7	156.0	95.0	10609.0	233.0	1593.0	300.0	39.0	29.0	25.0	14.0	6.0	413.0	12943.0	13099.0	57317	2011	LINESTRING (369940 400640, 366980 399610)	53.49580907	-2.462120414	Wigan	Estimated	Estimated using previous year's AADF on this link
PA	1.6	49.0	82.0	10323.0	204.0	1531.0	193.0	34.0	25.0	6.0	5.0	10.0	273.0	12413.0	12462.0	57372	2011	LINESTRING (394854 393297, 394960 394710)	53.43897266	-2.076734025	Tameside	Estimated	Estimated using previous year's AADF on this link
PA	2.9	215.0	180.0	16654.0	327.0	3420.0	447.0	86.0	104.0	35.0	60.0	62.0	794.0	21375.0	21590.0	57390	2011	LINESTRING (387195 397503, 390120 397320)	53.47260709	-2.152121977	Manchester	Estimated	Estimated using previous year's AADF on this link
PA	0.4	58.0	40.0	8367.0	575.0	998.0	192.0	35.0	83.0	6.0	4.0	3.0	323.0	10303.0	10361.0	57427	2011	LINESTRING (384240 398530, 384440 398860)	53.48514033	-2.238065176	Manchester	Estimated	Estimated using previous year's AADF on this link
PA	2.4	0.0	263.0	44716.0	142.0	7808.0	1077.0	189.0	205.0	157.0	375.0	195.0	2198.0	55127.0	55127.0	57453	2011	LINESTRING (373120 407300, 374560 405600)	53.5492028	-2.38541239	Bolton	Counted	Manual count
TA	2.3	76.0	107.0	27100.0	273.0	4172.0	678.0	119.0	95.0	147.0	313.0	184.0	1536.0	33188.0	33264.0	57454	2011	LINESTRING (390431 405508, 389490 403380)	53.54155165	-2.149351479	Oldham	Counted	Manual count
PA	0.3	186.0	121.0	13093.0	167.0	2310.0	239.0	49.0	35.0	31.0	78.0	24.0	456.0	16147.0	16333.0	57496	2011	LINESTRING (385777 396921, 385680 396690)	53.46774363	-2.216577235	Manchester	Counted	Manual count
PA	0.1	50.0	38.0	8642.0	228.0	1820.0	237.0	21.0	105.0	2.0	18.0	28.0	411.0	11139.0	11189.0	57601	2011	LINESTRING (367646 403194, 367620 403090)	53.52399441	-2.489834536	Wigan	Estimated	Estimated from nearby links
PA	1.1	1775.0	52.0	9864.0	1544.0	1130.0	192.0	20.0	5.0	11.0	2.0	1.0	231.0	12821.0	14596.0	57603	2011	LINESTRING (385585 394003, 385333 395039)	53.45155377	-2.222337265	Manchester	Estimated	Estimated using previous year's AADF on this link
PA	2.3	311.0	118.0	13593.0	133.0	3430.0	504.0	155.0	109.0	53.0	202.0	100.0	1123.0	18397.0	18708.0	57694	2011	LINESTRING (381280 396340, 379040 396780)	53.46692704	-2.302735966	Trafford	Estimated	Estimated using previous year's AADF on this link
PA	1.0	178.0	104.0	15903.0	672.0	1711.0	142.0	24.0	10.0	2.0	3.0	8.0	189.0	18579.0	18757.0	57700	2011	LINESTRING (383905 397881, 383710 397100)	53.4739739	-2.248247443	Manchester	Estimated	Estimated using previous year's AADF on this link
PA	0.2	89.0	79.0	12564.0	552.0	2363.0	222.0	23.0	10.0	15.0	10.0	6.0	286.0	15844.0	15933.0	57724	2011	LINESTRING (389020 390200, 388980 390360)	53.40939809	-2.166939067	Stockport	Estimated	Estimated using previous year's AADF on this link
PA	0.7	71.0	65.0	12293.0	153.0	2934.0	530.0	58.0	59.0	54.0	49.0	40.0	790.0	16235.0	16306.0	57753	2011	LINESTRING (373610 405250, 374240 405410)	53.54423173	-2.393833214	Bolton	Estimated	Estimated using previous year's AADF on this link
PA	3.1	518.0	83.0	16715.0	444.0	1855.0	160.0	13.0	11.0	12.0	4.0	1.0	201.0	19298.0	19816.0	57780	2011	LINESTRING (383120 392070, 380949 393970)	53.43401228	-2.272398183	Manchester	Estimated	Estimated using previous year's AADF on this link
PA	1.6	80.0	133.0	15062.0	225.0	2747.0	245.0	39.0	33.0	9.0	14.0	32.0	372.0	18539.0	18619.0	57812	2011	LINESTRING (376830 407580, 378345 407380)	53.56320068	-2.333618832	Bury	Estimated	Estimated using previous year's AADF on this link
PA	0.8	66.0	95.0	15199.0	236.0	2299.0	385.0	46.0	33.0	24.0	49.0	36.0	573.0	18402.0	18468.0	57824	2011	LINESTRING (390570 402600, 389820 402900)	53.52230383	-2.152300263	Oldham	Estimated	Estimated using previous year's AADF on this link
PA	0.6	183.0	155.0	16180.0	214.0	3026.0	601.0	137.0	123.0	62.0	473.0	395.0	1791.0	21366.0	21549.0	57895	2011	LINESTRING (378480 396900, 379040 396780)	53.46761688	-2.320817326	Trafford	Counted	Manual count
PA	0.9	73.0	43.0	6438.0	45.0	899.0	122.0	13.0	103.0	7.0	5.0	7.0	257.0	7682.0	7755.0	57990	2011	LINESTRING (382912 399245, 382520 398530)	53.48742347	-2.263698164	Salford	Counted	Manual count
PA	0.6	316.0	425.0	51507.0	335.0	5818.0	519.0	94.0	58.0	16.0	48.0	78.0	813.0	58898.0	59214.0	58022	2011	LINESTRING (379161 393419, 379350 393960)	53.44056538	-2.312559388	Trafford	Counted	Manual count
PA	0.7	334.0	68.0	9779.0	499.0	1511.0	222.0	72.0	74.0	7.0	18.0	11.0	404.0	12261.0	12595.0	58028	2011	LINESTRING (381170 399430, 380510 399520)	53.49198556	-2.292454346	Salford	Estimated	Estimated using previous year's AADF on this link
PA	2.9	118.0	64.0	15964.0	538.0	2321.0	444.0	22.0	26.0	11.0	12.0	20.0	535.0	19422.0	19540.0	58034	2011	LINESTRING (388513 390267, 385790 390540)	53.41072435	-2.181987822	Stockport	Estimated	Estimated using previous year's AADF on this link
PA	0.5	50.0	75.0	11386.0	65.0	1990.0	191.0	39.0	25.0	35.0	46.0	47.0	383.0	13899.0	13949.0	58048	2011	LINESTRING (371824 409821, 372265 409910)	53.58501645	-2.424060909	Bolton	Counted	Manual count
PA	3.3	64.0	101.0	10538.0	226.0	1254.0	192.0	29.0	51.0	4.0	18.0	27.0	321.0	12440.0	12504.0	58145	2011	LINESTRING (380920 411180, 380360 414440)	53.62203557	-2.297102783	Bury	Estimated	Estimated using previous year's AADF on this link
PA	3.0	107.0	119.0	11241.0	249.0	1365.0	203.0	35.0	80.0	12.0	45.0	40.0	415.0	13389.0	13496.0	58146	2011	LINESTRING (364620 398630, 362393 396914)	53.47706529	-2.543881954	Wigan	Estimated	Estimated using previous year's AADF on this link
PA	0.4	588.0	57.0	18403.0	31.0	1897.0	142.0	20.0	15.0	5.0	10.0	12.0	204.0	20592.0	21180.0	58251	2011	LINESTRING (381811 396214, 381432 396057)	53.46131953	-2.280103837	Trafford	Estimated	Estimated using previous year's AADF on this link
PA	0.4	68.0	93.0	9835.0	47.0	1865.0	271.0	41.0	80.0	17.0	36.0	36.0	481.0	12321.0	12389.0	58253	2011	LINESTRING (394932 395122, 394610 395250)	53.4542228	-2.081731045	Tameside	Estimated	Estimated using previous year's AADF on this link
PA	1.4	58.0	82.0	14894.0	101.0	1885.0	144.0	25.0	13.0	11.0	14.0	19.0	226.0	17188.0	17246.0	58254	2011	LINESTRING (390210 391090, 389200 390520)	53.4119211	-2.162435769	Stockport	Estimated	Estimated using previous year's AADF on this link
PA	3.5	76.0	51.0	7909.0	275.0	1081.0	73.0	18.0	7.0	7.0	6.0	23.0	134.0	9450.0	9526.0	58255	2011	LINESTRING (395120 394950, 398460 395350)	53.45174175	-2.067782533	Tameside	Estimated	Estimated using previous year's AADF on this link
PA	0.5	56.0	96.0	17358.0	35.0	1726.0	218.0	31.0	31.0	36.0	26.0	15.0	357.0	19572.0	19628.0	58256	2011	LINESTRING (358450 405410, 358514 405787)	53.54628813	-2.627774273	Wigan	Counted	Manual count
PA	0.2	121.0	287.0	18674.0	389.0	2639.0	258.0	25.0	13.0	4.0	25.0	21.0	346.0	22335.0	22456.0	58340	2011	LINESTRING (378390 407215, 378345 407380)	53.56202921	-2.328204797	Bury	Estimated	Estimated using previous year's AADF on this link
PA	0.3	4.0	147.0	18438.0	53.0	3741.0	912.0	151.0	125.0	108.0	179.0	140.0	1615.0	23994.0	23998.0	58353	2011	LINESTRING (392030 392160, 391896 391925)	53.4254509	-2.123210194	Stockport	Estimated	Estimated using previous year's AADF on this link
PA	1.7	90.0	52.0	6876.0	297.0	1641.0	156.0	34.0	47.0	4.0	11.0	21.0	273.0	9139.0	9229.0	60013	2011	LINESTRING (360310 397090, 360600 398700)	53.47949649	-2.593939038	Wigan	Estimated	Estimated using previous year's AADF on this link
PA	1.3	6.0	124.0	16717.0	35.0	2893.0	437.0	61.0	44.0	17.0	124.0	134.0	817.0	20586.0	20592.0	60014	2011	LINESTRING (364620 398630, 364490 397355)	53.47752517	-2.535600798	Wigan	Estimated	Estimated using previous year's AADF on this link
PA	0.7	101.0	50.0	8132.0	159.0	1597.0	190.0	19.0	13.0	16.0	15.0	15.0	268.0	10206.0	10307.0	60027	2011	LINESTRING (394480 395120, 394960 394710)	53.45173382	-2.080521609	Tameside	Estimated	Estimated using previous year's AADF on this link
PA	0.3	41.0	61.0	11556.0	80.0	1892.0	142.0	34.0	12.0	3.0	5.0	7.0	203.0	13792.0	13833.0	60028	2011	LINESTRING (395120 394950, 394960 394710)	53.45038919	-2.074947764	Tameside	Estimated	Estimated using previous year's AADF on this link
PA	0.7	21.0	67.0	11683.0	199.0	1523.0	294.0	29.0	6.0	23.0	6.0	1.0	359.0	13831.0	13852.0	60048	2011	LINESTRING (398552 404566, 399230 404730)	53.53813859	-2.016559173	Oldham	Estimated	Estimated using previous year's AADF on this link
PA	0.4	521.0	136.0	18220.0	824.0	2327.0	330.0	50.0	44.0	14.0	31.0	23.0	492.0	21999.0	22520.0	60078	2011	LINESTRING (386821 395540, 386612 395838)	53.45734423	-2.201012416	Manchester	Estimated	Estimated using previous year's AADF on this link
PA	0.4	49.0	47.0	7258.0	895.0	741.0	62.0	9.0	0.0	2.0	1.0	1.0	75.0	9016.0	9065.0	70024	2011	LINESTRING (371900 409020, 371510 408910)	53.57628959	-2.428866691	Bolton	Estimated	Estimated using previous year's AADF on this link
PA	3.3	4.0	167.0	42014.0	90.0	3921.0	621.0	124.0	142.0	55.0	213.0	173.0	1328.0	47520.0	47524.0	70043	2011	LINESTRING (385570 387040, 386779 384344)	53.36690458	-2.209602781	Stockport	Counted	Manual count
TM	0.3	0.0	211.0	35773.0	114.0	6246.0	861.0	151.0	163.0	125.0	300.0	156.0	1756.0	44100.0	44100.0	70149	2011	LINESTRING (374495 405276, 374560 405600)	53.54461783	-2.385687623	Bolton	Estimated	Estimated from nearby links
PA	1.0	14.0	121.0	16663.0	61.0	3182.0	541.0	111.0	95.0	61.0	113.0	75.0	996.0	21023.0	21037.0	70150	2011	LINESTRING (390960 391490, 391896 391925)	53.42067881	-2.130870369	Stockport	Counted	Manual count
PA	0.2	222.0	102.0	11193.0	1042.0	1250.0	107.0	16.0	13.0	3.0	3.0	0.0	142.0	13729.0	13951.0	70151	2011	LINESTRING (383012 398542, 383170 398561)	53.48339512	-2.25613852	Salford	Estimated	Estimated using previous year's AADF on this link
PA	0.3	115.0	17.0	3068.0	976.0	548.0	57.0	14.0	5.0	2.0	1.0	0.0	79.0	4688.0	4803.0	70153	2011	LINESTRING (384240 398530, 384530 398390)	53.48280635	-2.236545189	Manchester	Estimated	Estimated using previous year's AADF on this link
PA	0.2	84.0	23.0	2383.0	694.0	437.0	68.0	7.0	1.0	7.0	0.0	0.0	83.0	3620.0	3704.0	70154	2011	LINESTRING (384520 398250, 384530 398390)	53.4813703	-2.235482394	Manchester	Estimated	Estimated from nearby links
PA	0.3	84.0	23.0	2383.0	694.0	437.0	68.0	7.0	1.0	7.0	0.0	0.0	83.0	3620.0	3704.0	70155	2011	LINESTRING (384530 398390, 384730 398630)	53.48299264	-2.233231019	Manchester	Estimated	Estimated using previous year's AADF on this link
PA	0.1	327.0	257.0	31676.0	931.0	3593.0	485.0	48.0	157.0	45.0	82.0	67.0	884.0	37341.0	37668.0	70156	2011	LINESTRING (384796 398558, 384730 398630)	53.48389529	-2.231276947	Manchester	Estimated	Estimated from nearby links
PA	0.5	108.0	17.0	2081.0	509.0	190.0	14.0	9.0	0.0	0.0	2.0	0.0	25.0	2822.0	2930.0	70157	2011	LINESTRING (384430 398170, 384710 397860)	53.47885593	-2.234263044	Manchester	Counted	Manual count
PA	0.4	200.0	35.0	8458.0	1698.0	1238.0	83.0	19.0	2.0	0.0	1.0	2.0	107.0	11536.0	11736.0	70158	2011	LINESTRING (384520 398250, 384710 397860)	53.47796063	-2.232450026	Manchester	Estimated	Estimated using previous year's AADF on this link
PA	0.3	138.0	130.0	20646.0	101.0	3001.0	512.0	83.0	88.0	25.0	68.0	46.0	822.0	24700.0	24838.0	70161	2011	LINESTRING (381380 398120, 381300 397830)	53.47776145	-2.283074993	Salford	Estimated	Estimated using previous year's AADF on this link
PA	0.1	96.0	15.0	3288.0	216.0	385.0	49.0	8.0	0.0	4.0	1.0	0.0	62.0	3966.0	4062.0	70163	2011	LINESTRING (384601 398328, 384530 398390)	53.4817325	-2.23412822	Manchester	Counted	Manual count
PA	0.2	74.0	24.0	4260.0	660.0	433.0	75.0	7.0	6.0	1.0	0.0	1.0	90.0	5467.0	5541.0	70164	2011	LINESTRING (383545 398707, 383650 398590)	53.48395129	-2.248155054	Salford	Counted	Manual count
PM	0.2	0.0	262.0	41559.0	119.0	5410.0	692.0	190.0	210.0	35.0	77.0	247.0	1451.0	48801.0	48801.0	70165	2011	LINESTRING (382980 397298, 382866 397420)	53.47269314	-2.258785798	Manchester	Estimated	Estimated from nearby links
TM	1.3	0.0	477.0	128740.0	395.0	21306.0	2761.0	642.0	515.0	403.0	1003.0	2666.0	7990.0	158908.0	158908.0	70270	2011	LINESTRING (386020 389430, 385051 389135)	53.4006008	-2.215784539	Stockport	Counted	Manual count
TM	0.3	0.0	204.0	75232.0	874.0	8876.0	1150.0	314.0	333.0	154.0	478.0	459.0	2888.0	88074.0	88074.0	70271	2011	LINESTRING (382250 389450, 382228 389189)	53.40022373	-2.268677849	Manchester	Estimated	Estimated from nearby links
PM	0.3	0.0	189.0	28634.0	179.0	4704.0	586.0	171.0	211.0	67.0	205.0	225.0	1465.0	35171.0	35171.0	70272	2011	LINESTRING (384846 397487, 385130 397450)	53.47383556	-2.227455718	Manchester	Estimated	Estimated from nearby links
PA	0.5	22.0	236.0	35792.0	224.0	5880.0	733.0	213.0	264.0	84.0	256.0	282.0	1832.0	43964.0	43986.0	70273	2011	LINESTRING (385130 397450, 385530 397650)	53.47357415	-2.223085241	Manchester	Counted	Manual count
PA	0.3	46.0	40.0	10813.0	37.0	2502.0	280.0	34.0	16.0	11.0	9.0	25.0	375.0	13767.0	13813.0	70275	2011	LINESTRING (388980 390360, 389200 390520)	53.41047776	-2.166191128	Stockport	Estimated	Estimated using previous year's AADF on this link
PA	0.3	94.0	44.0	5359.0	1147.0	529.0	70.0	10.0	2.0	0.0	1.0	0.0	83.0	7162.0	7256.0	70316	2011	LINESTRING (371319 409196, 371601.3884 409306.6515)	53.57887978	-2.433423908	Bolton	Estimated	Estimated using previous year's AADF on this link
PA	0.4	111.0	212.0	33348.0	339.0	4419.0	427.0	103.0	48.0	29.0	34.0	110.0	751.0	39069.0	39180.0	70317	2011	LINESTRING (372310 408880, 372001 408785)	53.5752384	-2.421154032	Bolton	Counted	Manual count
PA	0.3	160.0	166.0	20188.0	400.0	2936.0	480.0	79.0	47.0	57.0	31.0	20.0	714.0	24404.0	24564.0	70318	2011	LINESTRING (373910 402960, 373670 403080)	53.52327939	-2.396655418	Salford	Estimated	Estimated using previous year's AADF on this link
PA	0.5	55.0	41.0	7356.0	74.0	1178.0	145.0	24.0	19.0	11.0	23.0	15.0	237.0	8886.0	8941.0	70319	2011	LINESTRING (373800 402590, 373670 403080)	53.5207602	-2.397386001	Salford	Estimated	Estimated using previous year's AADF on this link
PA	0.4	12.0	33.0	6664.0	99.0	1357.0	137.0	32.0	37.0	11.0	31.0	22.0	270.0	8423.0	8435.0	70320	2011	LINESTRING (373910 402960, 373800 402590)	53.52148426	-2.395884496	Salford	Estimated	Estimated using previous year's AADF on this link
TM	0.2	0.0	106.0	20202.0	206.0	3501.0	529.0	79.0	64.0	118.0	286.0	192.0	1268.0	25283.0	25283.0	70324	2011	LINESTRING (390780 406450, 390817 406681)	53.55558456	-2.140193101	Oldham	Estimated	Estimated from nearby links
PA	0.5	19.0	13.0	4928.0	99.0	735.0	49.0	7.0	2.0	4.0	10.0	1.0	73.0	5848.0	5867.0	70325	2011	LINESTRING (391722 405693, 392160 405430)	53.54625647	-2.12220326	Oldham	Estimated	Estimated using previous year's AADF on this link
PA	0.6	103.0	30.0	5714.0	236.0	622.0	85.0	4.0	1.0	6.0	6.0	4.0	106.0	6708.0	6811.0	70326	2011	LINESTRING (392131 406042, 392160 405430)	53.54787651	-2.120095038	Oldham	Estimated	Estimated using previous year's AADF on this link
PA	0.4	122.0	52.0	10230.0	1127.0	1295.0	108.0	8.0	7.0	6.0	3.0	4.0	136.0	12840.0	12962.0	70327	2011	LINESTRING (392230 405046, 392370 404770)	53.54140658	-2.118416804	Oldham	Estimated	Estimated using previous year's AADF on this link
PA	1.1	47.0	75.0	8673.0	114.0	1387.0	183.0	42.0	23.0	15.0	32.0	36.0	331.0	10580.0	10627.0	73062	2011	LINESTRING (371304 414156, 370840 415070)	53.628022	-2.43997594	Bolton	Estimated	Estimated using previous year's AADF on this link
PA	1.8	49.0	38.0	8642.0	228.0	1820.0	237.0	21.0	105.0	3.0	17.0	28.0	411.0	11139.0	11188.0	73080	2011	LINESTRING (368800 403990, 369014 405796)	53.53981471	-2.471804309	Bolton	Estimated	Estimated using previous year's AADF on this link
PA	1.0	54.0	124.0	11589.0	61.0	2132.0	561.0	81.0	99.0	132.0	109.0	51.0	1033.0	14939.0	14993.0	73081	2011	LINESTRING (370820 404560, 370210 405250)	53.54125408	-2.44812916	Bolton	Estimated	Estimated using previous year's AADF on this link
PA	1.2	75.0	53.0	6537.0	42.0	1772.0	193.0	16.0	22.0	3.0	9.0	10.0	253.0	8657.0	8732.0	73082	2011	LINESTRING (372000 403910, 372910 404730)	53.53552273	-2.417440255	Salford	Estimated	Estimated using previous year's AADF on this link
PA	0.5	178.0	64.0	12330.0	232.0	2515.0	357.0	60.0	42.0	30.0	42.0	50.0	581.0	15722.0	15900.0	73083	2011	LINESTRING (373610 405250, 373580 404730)	53.54094829	-2.400049883	Bolton	Estimated	Estimated using previous year's AADF on this link
TM	2.3	0.0	180.0	39746.0	599.0	7110.0	2413.0	323.0	239.0	379.0	1617.0	3519.0	8490.0	56125.0	56125.0	73084	2011	LINESTRING (375571 401867, 375690 403650)	53.52310977	-2.365280322	Salford	Estimated	Estimated from nearby links
